,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
1,1679860657.809431,267,opf_snn,15,10,179,NA,NA,0.9518872974785234,0.9515536520567393,0.9517204455260445,0.9393715381579768,0.9489835454844127
0,1679860665.351508,267,opf,20,20,29,NA,NA,0.8743681838717612,0.8819447802543339,0.8781401396417602,0.8038258516805534,0.8711685871907144
1,1679860674.042581,267,opf_snn,20,12,137,NA,NA,0.9516203756807331,0.9518889651077269,0.9517546514449454,0.9337123141886078,0.949017850591287
0,1679860682.391714,267,opf,25,24,19,NA,NA,0.8569259560546928,0.8755970584412531,0.8661608996192683,0.772837798625043,0.8584164049383037
1,1679860692.186772,267,opf_snn,25,14,127,NA,NA,0.9165413705498465,0.9171256864111169,0.9168334353815125,0.8915422848981476,0.9121136681600635
0,1679860701.285184,267,opf,30,30,17,NA,NA,0.8504496855224679,0.8710624377320982,0.8606326568751712,0.7642717506524012,0.8525546706664564
1,1679860712.284758,267,opf_snn,30,14,127,NA,NA,0.9165413705498465,0.9171256864111169,0.9168334353815125,0.8915422848981476,0.9121136681600635
0,1679860722.179698,267,opf,35,35,13,NA,NA,0.8295769620818039,0.8538435926610419,0.841535374742959,0.7384973724740188,0.8323214317374008
1,1679860734.501246,267,opf_snn,35,21,70,NA,NA,0.8933722638684699,0.8960853004845605,0.8947267255287839,0.8401037815556931,0.8887378764928753
0,1679860745.455733,267,opf,40,40,11,NA,NA,0.7956655386649856,0.8447244394710828,0.8194613904175969,0.7172650743751964,0.8101894026188937
1,1679860759.241899,267,opf_snn,40,26,59,NA,NA,0.909161699419025,0.9106675306265136,0.909913992017163,0.8789339318573012,0.9047958319160279
0,1679860771.515523,267,opf,45,40,11,NA,NA,0.7956655386649856,0.8447244394710828,0.8194613904175969,0.7172650743751964,0.8101894026188937
1,1679860787.032512,267,opf_snn,45,24,60,NA,NA,0.8998783264922259,0.9007667614636486,0.9003223248018477,0.8742253233562476,0.8946632085794053
0,1679860800.52354,267,opf,50,40,11,NA,NA,0.7956655386649856,0.8447244394710828,0.8194613904175969,0.7172650743751964,0.8101894026188937
1,1679860818.11094,267,opf_snn,50,29,52,NA,NA,0.8805001058507789,0.8821495691417832,0.8813240657237653,0.8478009233681654,0.8745798778731738
0,1679860833.290691,63831,opf,5,5,256,NA,NA,0.9696611520201841,0.970642138335924,0.970151397192557,0.9641420101240835,0.9684628375421324
1,1679860839.8613,63831,opf_snn,5,4,426,NA,NA,0.9640398515209352,0.9650628680299798,0.9645510885190939,0.957701466551758,0.9625456696628855
0,1679860846.351719,63831,opf,10,10,84,NA,NA,0.9335035523095454,0.9368788525620342,0.935188156895005,0.913495794180451,0.9315120293754467
1,1679860853.455846,63831,opf_snn,10,8,221,NA,NA,0.9544246372968379,0.9556800363915955,0.955051924294342,0.945187186731318,0.9525085273652245
0,1679860860.494246,63831,opf,15,15,44,NA,NA,0.9187113236617892,0.9215848335993589,0.9201458352255307,0.9060951851278212,0.9156183754084051
1,1679860868.328916,63831,opf_snn,15,9,191,NA,NA,0.9581732939306228,0.9593619477432445,0.9587672524218309,0.9503351652588429,0.9564342859152228
0,1679860875.924994,63831,opf,20,20,28,NA,NA,0.8957549907320392,0.9156492367688692,0.9055928667311073,0.8234406293480229,0.9001438676095026
1,1679860884.795419,63831,opf_snn,20,11,152,NA,NA,0.9387288770911596,0.9410298095363328,0.9398779350771052,0.9202868445863263,0.936471773124823
0,1679860893.302773,63831,opf,25,24,17,NA,NA,0.8902805748389604,0.9107293198873706,0.9003888593907232,0.8193717025952053,0.8946354190369236
1,1679860903.310224,63831,opf_snn,25,17,102,NA,NA,0.9472755702536555,0.9495395177193873,0.9484061929169944,0.9328820605912809,0.9454834082267355
0,1679860912.630633,63831,opf,30,30,14,NA,NA,0.8608786939924815,0.8889490667544737,0.8746887308345708,0.785477748186627,0.8674004814454677
1,1679860923.837934,63831,opf_snn,30,18,93,NA,NA,0.9333546038589194,0.935547387346042,0.93444970920559,0.9147895145553326,0.9307364614891714
0,1679860933.818863,63831,opf,35,33,13,NA,NA,0.8513978639607663,0.8852926262528233,0.8680144852744271,0.7761359751607514,0.8603493955802342
1,1679860946.1009,63831,opf_snn,35,20,81,NA,NA,0.9259978850437266,0.9319643004031554,0.9289715128427201,0.8971901423809668,0.9249310915500953
0,1679860957.07826,63831,opf,40,39,12,NA,NA,0.8234964347246647,0.8794393296992808,0.8505489962611572,0.7451847305034635,0.8428621814542073
1,1679860970.735721,63831,opf_snn,40,15,115,NA,NA,0.9368911066350892,0.9403717460212546,0.9386281995955599,0.9192283783051296,0.9351466792924901
0,1679860982.657323,63831,opf,45,41,11,NA,NA,0.8234964347246647,0.8794393296992808,0.8505489962611572,0.7451847305034635,0.8428621814542073
1,1679860998.064089,63831,opf_snn,45,22,71,NA,NA,0.9140953376788538,0.9208640778924115,0.917467223628302,0.8829845574903334,0.9127678744240662
0,1679861011.396894,63831,opf,50,41,11,NA,NA,0.8234964347246647,0.8794393296992808,0.8505489962611572,0.7451847305034635,0.8428621814542073
1,1679861028.775266,63831,opf_snn,50,33,48,NA,NA,0.8706673664786604,0.8788859764006338,0.8747573677844243,0.8246317613152206,0.8676123918196417
0,1679861043.810758,43373,opf,5,5,258,NA,NA,0.966025829278461,0.9671424553979271,0.9665838198484501,0.9629616818783232,0.9646889809009673
1,1679861050.343851,43373,opf_snn,5,5,339,NA,NA,0.9656983667355913,0.9673280251804606,0.9665125090075896,0.9624884224078171,0.9646125704769439
0,1679861056.892373,43373,opf,10,10,79,NA,NA,0.9637692765173508,0.9651809343334742,0.9644745888807711,0.9545968366369428,0.9624595640349325
1,1679861064.194433,43373,opf_snn,10,7,249,NA,NA,0.955674700197866,0.9578847672428791,0.9567784574610176,0.9489446558001151,0.9543247139881793
0,1679861071.270977,43373,opf,15,15,44,NA,NA,0.9228414408876742,0.926023097715984,0.924429531691809,0.8948274340887984,0.9201343659299189
1,1679861079.148145,43373,opf_snn,15,12,135,NA,NA,0.9658677426993066,0.96706881479739,0.9664679055922355,0.956368921477223,0.9645663261317251
0,1679861086.763553,43373,opf,20,20,31,NA,NA,0.9199880341377887,0.9237268896170047,0.9218536708790936,0.8891783912348571,0.9174093303696471
1,1679861095.519332,43373,opf_snn,20,13,129,NA,NA,0.9476880523368483,0.9494293384211728,0.9485578962515442,0.9323699302734562,0.945638860484995
0,1679861103.894807,43373,opf,25,25,20,NA,NA,0.8774532873079978,0.8902346264378407,0.8837977488775254,0.8209217745185735,0.8771212308906323
1,1679861113.704163,43373,opf_snn,25,17,95,NA,NA,0.961919760802364,0.9626619442607942,0.9622907094261228,0.954877661745588,0.960153419301632
0,1679861122.841694,43373,opf,30,29,17,NA,NA,0.8756031905745468,0.8902354501999885,0.8828586967785181,0.81869175772626,0.8761155107239907
1,1679861133.954079,43373,opf_snn,30,15,113,NA,NA,0.9516288308647369,0.9529352259835004,0.9522815803771758,0.9374549956351509,0.9495752437326807
0,1679861143.898053,43373,opf,35,31,15,NA,NA,0.8730301823060749,0.8884244954514141,0.8806600692293436,0.8162574132453255,0.8737844204582889
1,1679861156.564445,43373,opf_snn,35,19,85,NA,NA,0.9402771311734269,0.9404474541028706,0.9403622849257223,0.925952645614025,0.9369841325483109
0,1679861167.937914,43373,opf,40,40,14,NA,NA,0.8598827731214609,0.8755733234849882,0.8676571178512263,0.7803019017692175,0.8600304556520519
1,1679861182.193349,43373,opf_snn,40,26,57,NA,NA,0.8840100559462069,0.8891548149322669,0.8865749717945811,0.8428739125941435,0.8801113384870647
0,1679861194.623125,43373,opf,45,44,13,NA,NA,0.8291792130235794,0.8841093474513313,0.8557637164673294,0.7500525623718245,0.8483329102604219
1,1679861210.448224,43373,opf_snn,45,19,84,NA,NA,0.9402771311734269,0.9404474541028706,0.9403622849257223,0.925952645614025,0.9369841325483109
0,1679861224.134748,43373,opf,50,44,13,NA,NA,0.8291792130235794,0.8841093474513313,0.8557637164673294,0.7500525623718245,0.8483329102604219
1,1679861241.923054,43373,opf_snn,50,23,62,NA,NA,0.9071266128145021,0.9096170442031823,0.9083701215403115,0.8680386126138745,0.9031653491452079
0,1679861256.8894,13480,opf,5,5,243,NA,NA,0.9427293637728907,0.9420694272634238,0.9423992799842874,0.9344325141428946,0.9391270717104172
1,1679861263.484263,13480,opf_snn,5,5,339,NA,NA,0.9372498467555659,0.9370155070476848,0.9371326622518591,0.9298796348673536,0.9335595340065467
0,1679861269.961285,13480,opf,10,10,77,NA,NA,0.9103975590916775,0.91055846228815,0.9104780035810548,0.883678040225217,0.9053877055046314
1,1679861277.063471,13480,opf_snn,10,7,248,NA,NA,0.9377449631833066,0.9365883253128789,0.9371662873715512,0.9297552913417252,0.9335988846507961
0,1679861284.034374,13480,opf,15,15,43,NA,NA,0.8645881457316946,0.8746231544408829,0.8695766997799679,0.7945022721442807,0.8620759483587224
1,1679861291.803306,13480,opf_snn,15,9,192,NA,NA,0.9372990409728517,0.9365600709321685,0.9369294102433909,0.9287881038146526,0.9333468319877529
0,1679861299.319936,13480,opf,20,20,25,NA,NA,0.8584315512003735,0.8672208709300118,0.8628038276059516,0.7937881712231066,0.8549239621758807
1,1679861307.990215,13480,opf_snn,20,17,98,NA,NA,0.8939003650510471,0.8941912415340406,0.8940457796334853,0.8733925492349586,0.888020083209992
0,1679861316.373754,13480,opf,25,25,20,NA,NA,0.8523947805682648,0.8642799471715683,0.8582962211936408,0.7817274979640378,0.8501292569354211
1,1679861326.157877,13480,opf_snn,25,17,98,NA,NA,0.8939003650510471,0.8941912415340406,0.8940457796334853,0.8733925492349586,0.888020083209992
0,1679861335.42562,13480,opf,30,29,16,NA,NA,0.8074496360546022,0.8520614581336212,0.8291559082377702,0.7425217826334185,0.8204011278651858
1,1679861346.816225,13480,opf_snn,30,13,135,NA,NA,0.920688063628236,0.9207549981916355,0.9207215296934345,0.9070812688057375,0.9162141504330801
0,1679861356.792155,13480,opf,35,35,13,NA,NA,0.8107104819712218,0.8573070322965815,0.8333579130978973,0.738350465499193,0.8248023785706655
1,1679861369.155449,13480,opf_snn,35,24,68,NA,NA,0.8937225058651969,0.894077286704054,0.8938998610822935,0.872370147209938,0.887865300107489
0,1679861380.399918,13480,opf,40,36,12,NA,NA,0.8105017231768037,0.8573886916451888,0.8332861749611964,0.7377242181650895,0.82472453297188
1,1679861394.268523,13480,opf_snn,40,22,68,NA,NA,0.9171784691720216,0.9173532540387096,0.9172658532790583,0.903251756790342,0.9125613520514257
0,1679861406.521633,13480,opf,45,41,11,NA,NA,0.7885746692135033,0.8295075103476978,0.808523348004416,0.7183007417995323,0.7987460300762216
1,1679861422.023258,13480,opf_snn,45,23,64,NA,NA,0.9085934486651558,0.9083779950009683,0.908485709058981,0.8941442225952981,0.9032843235945011
0,1679861435.576505,13480,opf,50,41,11,NA,NA,0.7885746692135033,0.8295075103476978,0.808523348004416,0.7183007417995323,0.7987460300762216
1,1679861453.098018,13480,opf_snn,50,29,52,NA,NA,0.8711262128393611,0.8722887909995727,0.8717071142928904,0.8384053756444843,0.8644031130762868
0,1679861468.484555,48912,opf,5,5,254,NA,NA,0.9341424240168579,0.9388541436933644,0.9364923574421393,0.9112954679915353,0.9328830033457783
1,1679861475.206862,48912,opf_snn,5,4,430,NA,NA,0.9603536126649026,0.9608144571825562,0.9605839796506711,0.9538104345008467,0.9583541431653382
0,1679861481.863302,48912,opf,10,10,91,NA,NA,0.9036045865593108,0.9116181668794258,0.9075936881273138,0.8613140069157517,0.9023226517635928
1,1679861488.907876,48912,opf_snn,10,7,262,NA,NA,0.959792036308968,0.9612919650642294,0.9605414151353503,0.9540009544647362,0.9583066134284376
0,1679861495.766462,48912,opf,15,15,45,NA,NA,0.8984931808891099,0.9045510650283455,0.9015119462921463,0.8559838561647779,0.8959057405148939
1,1679861503.543968,48912,opf_snn,15,10,169,NA,NA,0.9376604042244886,0.9400493253892607,0.9388533451512426,0.92626674859312,0.9353866408578929
0,1679861511.048139,48912,opf,20,20,26,NA,NA,0.8752936273087163,0.8934438066850894,0.8842755915264223,0.8067803855009611,0.8776020928076878
1,1679861519.791439,48912,opf_snn,20,12,158,NA,NA,0.9435703039208378,0.9450672199419821,0.9443181687107559,0.9317067488204341,0.9411646466360437
0,1679861528.024519,48912,opf,25,23,18,NA,NA,0.8670056468233425,0.8820301981186021,0.8744533905912293,0.8005105825404012,0.8672349557201229
1,1679861537.69834,48912,opf_snn,25,15,115,NA,NA,0.9099279676496848,0.9119100360660263,0.9109179236623193,0.8862197885570403,0.9058698023610737
0,1679861546.768757,48912,opf,30,29,16,NA,NA,0.8533007874794788,0.8740383655409825,0.8635450939663408,0.7867753606018134,0.8556557367490446
1,1679861557.678542,48912,opf_snn,30,20,81,NA,NA,0.9197006867250057,0.92189545309131,0.920796762075431,0.9013396885202144,0.916307429976336
0,1679861567.788588,48912,opf,35,29,16,NA,NA,0.8533007874794788,0.8740383655409825,0.8635450939663408,0.7867753606018134,0.8556557367490446
1,1679861580.110235,48912,opf_snn,35,16,105,NA,NA,0.9202305108813346,0.9226987832244593,0.9214629941494515,0.9017361458147274,0.9170099506668762
0,1679861591.04909,48912,opf,40,37,14,NA,NA,0.8041146841907527,0.8567213546884591,0.829584866221567,0.7342484192147075,0.8208244775073551
1,1679861604.885577,48912,opf_snn,40,22,78,NA,NA,0.8971522395254988,0.9002117284492671,0.8986793800427614,0.8687002904361218,0.892930791873392
0,1679861617.168017,48912,opf,45,45,13,NA,NA,0.7962357176688635,0.8488050598846482,0.8216804291299469,0.7286747993280274,0.8125112861211166
1,1679861632.745506,48912,opf_snn,45,23,67,NA,NA,0.8871612541790089,0.8929008909621529,0.8900218191210616,0.849290366669874,0.8837633905086725
0,1679861646.114779,48912,opf,50,48,12,NA,NA,0.7789968840717396,0.8254710174692298,0.8015608786968791,0.7025876096621438,0.7914112757971654
1,1679861663.694301,48912,opf_snn,50,31,44,NA,NA,0.8966894942154335,0.9031204587239596,0.8998934871164895,0.8553129004717035,0.8941930932799117
0,1679861678.56655,67816,opf,5,5,267,NA,NA,0.973205702196825,0.9722803639304354,0.9727428130027101,0.9719781199569405,0.9711938449705417
1,1679861684.970609,67816,opf_snn,5,4,425,NA,NA,0.9732419958280054,0.9729815355647021,0.9731117482678447,0.9736354980768218,0.9715826492878222
0,1679861691.299922,67816,opf,10,10,91,NA,NA,0.9492325142000138,0.9486176926425333,0.9489250038334488,0.9410676078691776,0.9460216538263269
1,1679861698.370594,67816,opf_snn,10,6,294,NA,NA,0.9732419958280054,0.9729815355647021,0.9731117482678447,0.9736354980768218,0.9715826492878222
0,1679861705.253144,67816,opf,15,15,43,NA,NA,0.9389697231135246,0.9373510960412822,0.9381597114149217,0.9268104214246982,0.9346483521761331
1,1679861712.930497,67816,opf_snn,15,9,194,NA,NA,0.9655705943065235,0.9653650954477251,0.9654678339420679,0.9595711329102563,0.9635039786221358
0,1679861720.37947,67816,opf,20,20,24,NA,NA,0.9207213820137715,0.9185284097008057,0.9196235884961061,0.9046469619087986,0.9150629368098356
1,1679861728.968523,67816,opf_snn,20,12,149,NA,NA,0.9641536177680572,0.9629583545974189,0.9635556155104399,0.9609333430309848,0.9614851653799058
0,1679861737.108256,67816,opf,25,25,19,NA,NA,0.9220825651084313,0.9204715417189923,0.9212763491205918,0.9061996039971127,0.9168064709777081
1,1679861746.714733,67816,opf_snn,25,16,107,NA,NA,0.943449983242932,0.9434579240625001,0.943453953636007,0.9380857352401094,0.9402372448844106
0,1679861755.764543,67816,opf,30,29,17,NA,NA,0.904596920009423,0.9100670207605037,0.9073237258826192,0.8806993770930053,0.9020248404282823
1,1679861766.51342,67816,opf_snn,30,16,107,NA,NA,0.943449983242932,0.9434579240625001,0.943453953636007,0.9380857352401094,0.9402372448844106
0,1679861776.362399,67816,opf,35,29,17,NA,NA,0.904596920009423,0.9100670207605037,0.9073237258826192,0.8806993770930053,0.9020248404282823
1,1679861788.496218,67816,opf_snn,35,22,70,NA,NA,0.9202192908889506,0.9172896989162043,0.9187521595373699,0.9013354060868618,0.9141460505979715
0,1679861799.424856,67816,opf,40,37,13,NA,NA,0.8752269426532915,0.8844876798534803,0.8798329433097449,0.8367101915636692,0.8729387124648459
1,1679861813.1224,67816,opf_snn,40,20,76,NA,NA,0.9236096555397072,0.921086492456456,0.9223463484152664,0.9100684771122731,0.9179417603622201
0,1679861825.225353,67816,opf,45,41,12,NA,NA,0.8625905256717628,0.8736977717069226,0.8681086214918514,0.8260301789412402,0.8605398803130977
1,1679861840.662316,67816,opf_snn,45,22,68,NA,NA,0.9202192908889506,0.9172896989162043,0.9187521595373699,0.9013354060868618,0.9141460505979715
0,1679861854.26027,67816,opf,50,41,12,NA,NA,0.8625905256717628,0.8736977717069226,0.8681086214918514,0.8260301789412402,0.8605398803130977
1,1679861871.556505,67816,opf_snn,50,23,61,NA,NA,0.9052705821537632,0.9029916912135534,0.9041297006796024,0.882058744818216,0.8986905896570634
0,1679861886.30965,69585,opf,5,5,251,NA,NA,0.9825995109991015,0.9836239297827092,0.9831114535255475,0.9808617717677001,0.9821463007983245
1,1679861892.716542,69585,opf_snn,5,5,341,NA,NA,0.9773786383667603,0.9778191465868769,0.9775988428533242,0.9750730831525444,0.9763194184806581
0,1679861899.1624,69585,opf,10,10,82,NA,NA,0.973632525452273,0.974087700121589,0.9738600596006528,0.9699900132008111,0.9723671034074287
1,1679861906.148638,69585,opf_snn,10,7,242,NA,NA,0.9768746859662705,0.9784449587473995,0.9776591918316383,0.9753823373802484,0.9763817083756917
0,1679861913.015525,69585,opf,15,15,47,NA,NA,0.9554507137381791,0.9578843469991093,0.9566659826598893,0.9510976002132064,0.9541858697833148
1,1679861920.756823,69585,opf_snn,15,8,215,NA,NA,0.9825995109991015,0.9836239297827092,0.9831114535255475,0.9808617717677001,0.9821463007983245
0,1679861928.260471,69585,opf,20,20,26,NA,NA,0.9256622313273621,0.9374838118546991,0.9315355178841485,0.900505739817091,0.9275797824079258
1,1679861936.888009,69585,opf_snn,20,12,154,NA,NA,0.9596505653799309,0.9611448138430867,0.9603971083995552,0.9558315471709498,0.9581325831779705
0,1679861945.380187,69585,opf,25,25,21,NA,NA,0.9198384110672466,0.9330641646376976,0.9264040860837985,0.8899628235806154,0.922145624410347
1,1679861955.430472,69585,opf_snn,25,17,97,NA,NA,0.9400164677453259,0.9418823889939584,0.9409485033299957,0.93373420999191,0.9375703742873858
0,1679861964.79314,69585,opf,30,28,17,NA,NA,0.9084001742033219,0.9231994419516697,0.9157400192666784,0.873646077581873,0.91085697646425
1,1679861975.644969,69585,opf_snn,30,16,113,NA,NA,0.9521697051591337,0.9555182098605542,0.9538410187472594,0.9454424569692245,0.9511964845073172
0,1679861985.559593,69585,opf,35,33,15,NA,NA,0.9025700023816903,0.9175221508847929,0.9099846603075743,0.8675198827035254,0.9047669758796452
1,1679861997.762148,69585,opf_snn,35,18,98,NA,NA,0.9274013308807074,0.9289616881160933,0.9281808537229198,0.9204158953578299,0.9240735824518608
0,1679862008.584324,69585,opf,40,33,16,NA,NA,0.9025700023816903,0.9175221508847929,0.9099846603075743,0.8675198827035254,0.9047669758796452
1,1679862022.264339,69585,opf_snn,40,24,63,NA,NA,0.9106644032541273,0.9148359263395174,0.9127453985405337,0.8993484442964563,0.9077415074469348
0,1679862034.836022,69585,opf,45,43,11,NA,NA,0.8587874450581853,0.9041615793116626,0.8808906007868084,0.8164055700312371,0.8747777256621858
1,1679862050.723437,69585,opf_snn,45,23,60,NA,NA,0.9163707064583119,0.9208431366450026,0.9186014778108945,0.9094804463885365,0.913932188055834
0,1679862064.683792,69585,opf,50,43,11,NA,NA,0.8587874450581853,0.9041615793116626,0.8808906007868084,0.8164055700312371,0.8747777256621858
1,1679862083.28822,69585,opf_snn,50,31,50,NA,NA,0.9029353392560191,0.9100231587585729,0.9064653939782494,0.8906447364333224,0.9010861560683281
